Persona,Emocion,Tiempo
Persona1,fear,0.13302016258239746
Persona6,surprise,0.14002275466918945
Persona1,fear,0.1320209503173828
Persona6,surprise,0.14002037048339844
Persona1,fear,0.1360182762145996
Persona6,surprise,0.14302277565002441
Persona1,fear,0.13501834869384766
Persona5,anger,0.14301300048828125
Persona6,surprise,0.1330263614654541
Persona5,anger,0.14102506637573242
Persona5,anger,0.1300337314605713
Persona5,anger,0.13803434371948242
Persona5,anger,0.13103246688842773
Persona6,surprise,0.13702011108398438
Persona5,anger,0.13002514839172363
Persona5,anger,0.1320209503173828
Persona6,surprise,0.13303303718566895
Persona6,surprise,0.13300609588623047
Persona5,anger,0.13203144073486328
Persona6,surprise,0.13002324104309082
Persona5,anger,0.13901281356811523
Persona5,anger,0.17200350761413574
Persona5,anger,0.14302277565002441
Persona5,anger,0.13203120231628418
Persona5,anger,0.13300609588623047
Persona5,anger,0.13102102279663086
Persona5,anger,0.1350078582763672
Persona5,anger,0.13302087783813477
Persona5,anger,0.12601447105407715
Persona6,surprise,0.14002680778503418
Persona5,anger,0.12702345848083496
Persona5,anger,0.1350247859954834
Persona5,anger,0.1270301342010498
Persona5,anger,0.1270275115966797
Persona6,surprise,0.1320340633392334
Persona6,surprise,0.12902617454528809
Persona6,surprise,0.1330249309539795
Persona5,anger,0.12801814079284668
Persona5,anger,0.13103127479553223
Persona5,anger,0.13802886009216309
Persona5,anger,0.13200950622558594
Persona6,surprise,0.12602591514587402
Persona6,surprise,0.12502622604370117
Persona6,surprise,0.1320171356201172
Persona5,anger,0.13601970672607422
Persona2,contempt,0.1440112590789795
Persona5,anger,0.12802362442016602
Persona5,anger,0.12702441215515137
Persona5,anger,0.12702536582946777
Persona2,contempt,0.1360301971435547
Persona2,contempt,0.14403200149536133
Persona2,contempt,0.12502574920654297
Persona5,anger,0.13201093673706055
Persona5,anger,0.12402677536010742
Persona5,anger,0.1310281753540039
Persona4,sadness,0.12201929092407227
Persona5,anger,0.13001799583435059
Persona2,contempt,0.12100458145141602
Persona5,anger,0.12902045249938965
Persona2,contempt,0.117034912109375
Persona5,anger,0.12401986122131348
Persona2,contempt,0.11803126335144043
Persona5,anger,0.12602949142456055
Persona4,sadness,0.11903071403503418
Persona5,anger,0.1270310878753662
Persona4,sadness,0.13303041458129883
Persona5,anger,0.14102649688720703
Persona2,contempt,0.13901233673095703
Persona2,contempt,0.14702582359313965
Persona2,contempt,0.120025634765625
Persona2,contempt,0.1280229091644287
Persona2,contempt,0.12301945686340332
Persona2,contempt,0.13100051879882812
Persona2,contempt,0.12402868270874023
Persona2,contempt,0.12102270126342773
Persona2,contempt,0.12802648544311523
Persona2,contempt,0.11802458763122559
Persona2,contempt,0.12602019309997559
Persona2,contempt,0.11901068687438965
Persona5,anger,0.12702655792236328
Persona2,contempt,0.11702251434326172
Persona5,anger,0.12502312660217285
Persona2,contempt,0.11702251434326172
Persona5,anger,0.12403011322021484
Persona2,contempt,0.11701774597167969
Persona5,anger,0.12500309944152832
Persona2,contempt,0.12002229690551758
Persona5,anger,0.1290116310119629
Persona2,contempt,0.11500430107116699
Persona5,anger,0.1220242977142334
Persona2,contempt,0.1160287857055664
Persona5,anger,0.12402892112731934
Persona2,contempt,0.11703252792358398
Persona5,anger,0.12403130531311035
Persona2,contempt,0.11503386497497559
Persona5,anger,0.12302446365356445
Persona2,contempt,0.11802387237548828
Persona5,anger,0.11802053451538086
Persona5,anger,0.1320207118988037
Persona2,contempt,0.13299965858459473
Persona5,anger,0.1410062313079834
Persona2,contempt,0.11801767349243164
Persona2,contempt,0.12501764297485352
Persona2,contempt,0.11601948738098145
Persona2,contempt,0.12302184104919434
Persona2,contempt,0.12402701377868652
Persona2,contempt,0.13103175163269043
Persona2,contempt,0.12001824378967285
Persona2,contempt,0.11999630928039551
Persona5,anger,0.12799668312072754
Persona2,contempt,0.12202239036560059
Persona5,anger,0.13001513481140137
Persona5,anger,0.11901664733886719
Persona2,contempt,0.12302732467651367
Persona5,anger,0.1310102939605713
Persona6,surprise,0.11603474617004395
Persona2,contempt,0.12403750419616699
Persona2,contempt,0.12001514434814453
Persona6,surprise,0.12802529335021973
Persona5,anger,0.11803483963012695
Persona5,anger,0.11702680587768555
Persona5,anger,0.11602592468261719
Persona5,anger,0.12302303314208984
Persona5,anger,0.1190180778503418
Persona5,anger,0.1250169277191162
Persona5,anger,0.1180257797241211
Persona5,anger,0.11803007125854492
Persona5,anger,0.13102221488952637
Persona5,anger,0.11702370643615723
Persona5,anger,0.11802101135253906
Persona5,anger,0.1200261116027832
Persona5,anger,0.1200249195098877
Persona5,anger,0.12800812721252441
Persona5,anger,0.11802387237548828
Persona5,anger,0.12601923942565918
Persona2,contempt,0.11802554130554199
Persona5,anger,0.1200261116027832
Persona5,anger,0.12802648544311523
Persona5,anger,0.11902356147766113
Persona6,surprise,0.12700605392456055
Persona5,anger,0.12000608444213867
Persona3,disgust,0.12901973724365234
Persona5,anger,0.11501836776733398
Persona5,anger,0.1220252513885498
Persona5,anger,0.11802387237548828
Persona5,anger,0.12502551078796387
Persona5,anger,0.12702679634094238
Persona5,anger,0.13501787185668945
Persona5,anger,0.11901044845581055
Persona5,anger,0.12601995468139648
Persona5,anger,0.11802387237548828
Persona5,anger,0.12502574920654297
Persona5,anger,0.11903190612792969
Persona5,anger,0.12602829933166504
Persona5,anger,0.11603045463562012
Persona5,anger,0.12303328514099121
Persona5,anger,0.11800837516784668
Persona5,anger,0.12602615356445312
Persona5,anger,0.11501836776733398
Persona6,surprise,0.12302112579345703
Persona5,anger,0.11301827430725098
Persona5,anger,0.11602520942687988
Persona5,anger,0.11602425575256348
Persona2,contempt,0.11802840232849121
Persona5,anger,0.1250314712524414
Persona2,contempt,0.11802387237548828
Persona5,anger,0.12502312660217285
Persona5,anger,0.12602829933166504
Persona5,anger,0.13402318954467773
Persona2,contempt,0.11902785301208496
Persona5,anger,0.12701725959777832
Persona5,anger,0.11802434921264648
Persona5,anger,0.11602210998535156
Persona5,anger,0.11603617668151855
Persona5,anger,0.11701083183288574
Persona2,contempt,0.1180272102355957
Persona5,anger,0.1260242462158203
Persona5,anger,0.1180121898651123
Persona5,anger,0.12002038955688477
Persona5,anger,0.1170341968536377
Persona5,anger,0.12502813339233398
Persona2,contempt,0.12101316452026367
Persona5,anger,0.11802148818969727
Persona2,contempt,0.12001419067382812
Persona5,anger,0.12100791931152344
Persona6,surprise,0.12302374839782715
Persona5,anger,0.11803150177001953
Persona6,surprise,0.11402273178100586
Persona6,surprise,0.12001967430114746
Persona5,anger,0.11903166770935059
Persona5,anger,0.11902451515197754
Persona5,anger,0.11901164054870605
Persona5,anger,0.11502552032470703
Persona5,anger,0.11800694465637207
Persona5,anger,0.12502622604370117
Persona5,anger,0.11603093147277832
Persona2,contempt,0.12402462959289551
Persona5,anger,0.12001180648803711
Persona5,anger,0.13500237464904785
Persona5,anger,0.14302659034729004
Persona5,anger,0.11801886558532715
Persona5,anger,0.12103009223937988
Persona5,anger,0.1290295124053955
Persona5,anger,0.11701607704162598
Persona5,anger,0.1260223388671875
Persona5,anger,0.11700177192687988
Persona5,anger,0.12401890754699707
Persona5,anger,0.11600875854492188
Persona5,anger,0.12403273582458496
Persona5,anger,0.11802434921264648
Persona5,anger,0.1250319480895996
Persona5,anger,0.11899995803833008
Persona5,anger,0.12601876258850098
Persona5,anger,0.11900496482849121
Persona5,anger,0.12700653076171875
Persona5,anger,0.11700630187988281
Persona5,anger,0.1140131950378418
Persona5,anger,0.12202572822570801
Persona5,anger,0.11802220344543457
Persona5,anger,0.12602567672729492
Persona5,anger,0.11702966690063477
Persona5,anger,0.12503290176391602
Persona5,anger,0.12102508544921875
Persona5,anger,0.1280229091644287
Persona5,anger,0.12203001976013184
Persona6,surprise,0.12903141975402832
Persona2,contempt,0.12102246284484863
Persona6,surprise,0.128021240234375
Persona5,anger,0.12302899360656738
Persona6,surprise,0.13003158569335938
Persona2,contempt,0.12102723121643066
Persona5,anger,0.12902402877807617
Persona5,anger,0.12802982330322266
Persona5,anger,0.13602566719055176
Persona2,contempt,0.1180262565612793
Persona5,anger,0.1250321865081787
Persona2,contempt,0.11801981925964355
Persona5,anger,0.12500882148742676
Persona4,sadness,0.12100505828857422
Persona5,anger,0.1290278434753418
Persona5,anger,0.11603116989135742
Persona5,anger,0.12303328514099121
Persona5,anger,0.11701774597167969
Persona5,anger,0.12501764297485352
Persona5,anger,0.11702203750610352
Persona6,surprise,0.12502026557922363
Persona5,anger,0.1140286922454834
Persona6,surprise,0.12203049659729004
Persona5,anger,0.1180257797241211
Persona6,surprise,0.12502670288085938
Persona5,anger,0.1220242977142334
Persona6,surprise,0.13002562522888184
Persona5,anger,0.12102198600769043
Persona5,anger,0.12002134323120117
Persona6,surprise,0.12801575660705566
Persona5,anger,0.11602497100830078
Persona6,surprise,0.1240231990814209
Persona5,anger,0.12002038955688477
Persona5,anger,0.11301684379577637
Persona6,surprise,0.12100839614868164
Persona5,anger,0.11702466011047363
Persona6,surprise,0.12502479553222656
Persona5,anger,0.11702346801757812
Persona6,surprise,0.12502408027648926
Persona5,anger,0.11802244186401367
Persona6,surprise,0.1260223388671875
Persona5,anger,0.11902165412902832
Persona4,sadness,0.1270275115966797
Persona5,anger,0.12402081489562988
Persona4,sadness,0.12302327156066895
Persona5,anger,0.13002419471740723
Persona5,anger,0.12302565574645996
Persona5,anger,0.13001251220703125
Persona5,anger,0.12201428413391113
Persona5,anger,0.1290111541748047
Persona4,sadness,0.12102007865905762
Persona6,surprise,0.1280210018157959
Persona5,anger,0.12600040435791016
Persona6,surprise,0.13402009010314941
Persona5,anger,0.12503385543823242
Persona6,surprise,0.13303661346435547
Persona5,anger,0.11802387237548828
Persona6,surprise,0.12602472305297852
Persona5,anger,0.11600685119628906
Persona6,surprise,0.12403559684753418
Persona5,anger,0.1260087490081787
Persona6,surprise,0.13402652740478516
Persona5,anger,0.11602330207824707
Persona6,surprise,0.12403202056884766
Persona5,anger,0.12302899360656738
Persona5,anger,0.13102412223815918
Persona5,anger,0.11700940132141113
Persona5,anger,0.12502670288085938
Persona4,sadness,0.11800599098205566
Persona6,surprise,0.12601161003112793
Persona5,anger,0.1200249195098877
Persona6,surprise,0.12802433967590332
Persona5,anger,0.11802935600280762
Persona6,surprise,0.1250293254852295
Persona5,anger,0.1160283088684082
Persona5,anger,0.1230320930480957
Persona5,anger,0.12000131607055664
Persona5,anger,0.12702393531799316
Persona5,anger,0.12002968788146973
Persona5,anger,0.12802839279174805
Persona5,anger,0.12102198600769043
Persona5,anger,0.12802410125732422
Persona5,anger,0.11603069305419922
Persona6,surprise,0.12403082847595215
Persona5,anger,0.1150214672088623
Persona5,anger,0.12303280830383301
Persona5,anger,0.12102508544921875
Persona5,anger,0.12102627754211426
Persona5,anger,0.11702799797058105
Persona5,anger,0.11602640151977539
Persona5,anger,0.12402677536010742
Persona5,anger,0.11502695083618164
Persona5,anger,0.12302708625793457
Persona5,anger,0.1220242977142334
Persona5,anger,0.11402106285095215
Persona5,anger,0.12102389335632324
Persona5,anger,0.11502385139465332
Persona5,anger,0.11403512954711914
Persona6,surprise,0.12203645706176758
Persona5,anger,0.12002968788146973
Persona5,anger,0.1270308494567871
Persona5,anger,0.120025634765625
Persona5,anger,0.1280062198638916
Persona5,anger,0.11602592468261719
Persona5,anger,0.12401890754699707
Persona5,anger,0.13300061225891113
Persona5,anger,0.13002586364746094
Persona5,anger,0.13802194595336914
Persona5,anger,0.12302064895629883
Persona5,anger,0.13100528717041016
Persona5,anger,0.11802077293395996
Persona5,anger,0.12701153755187988
Persona5,anger,0.11903595924377441
Persona5,anger,0.1270296573638916
Persona5,anger,0.12002849578857422
Persona5,anger,0.12203121185302734
Persona5,anger,0.12103080749511719
Persona5,anger,0.12102651596069336
Persona5,anger,0.12902522087097168
Persona5,anger,0.1210324764251709
Persona5,anger,0.12500977516174316
Persona2,contempt,0.1320192813873291
Persona5,anger,0.12302851676940918
Persona2,contempt,0.13100695610046387
Persona5,anger,0.12202811241149902
Persona5,anger,0.12903451919555664
Persona5,anger,0.12302732467651367
Persona5,anger,0.1310276985168457
Persona5,anger,0.11703205108642578
Persona5,anger,0.12502670288085938
Persona5,anger,0.12402510643005371
Persona5,anger,0.1310265064239502
Persona5,anger,0.12000823020935059
Persona5,anger,0.13200068473815918
Persona5,anger,0.1550123691558838
Persona5,anger,0.12501740455627441
Persona5,anger,0.13600516319274902
Persona4,sadness,0.11702704429626465
Persona5,anger,0.12502193450927734
Persona5,anger,0.11902356147766113
Persona6,surprise,0.12602663040161133
Persona5,anger,0.11802172660827637
Persona6,surprise,0.1260073184967041
Persona5,anger,0.11502313613891602
Persona6,surprise,0.12302255630493164
Persona6,surprise,0.1160285472869873
Persona5,anger,0.12403488159179688
Persona6,surprise,0.12101197242736816
Persona5,anger,0.1290149688720703
Persona6,surprise,0.1190192699432373
Persona5,anger,0.12702727317810059
Persona5,anger,0.11402654647827148
Persona6,surprise,0.1220254898071289
Persona5,anger,0.12401843070983887
Persona6,surprise,0.1320183277130127
Persona5,anger,0.11601042747497559
Persona6,surprise,0.1240231990814209
Persona5,anger,0.12302970886230469
Persona6,surprise,0.13102483749389648
Persona5,anger,0.11703372001647949
Persona6,surprise,0.12402868270874023
Persona5,anger,0.11802554130554199
Persona5,anger,0.1250293254852295
Persona5,anger,0.11902356147766113
Persona5,anger,0.12702369689941406
Persona5,anger,0.11802220344543457
Persona6,surprise,0.12702107429504395
Persona4,sadness,0.12102055549621582
Persona5,anger,0.12901926040649414
Persona4,sadness,0.11702442169189453
Persona6,surprise,0.12502622604370117
Persona4,sadness,0.12702250480651855
Persona2,contempt,0.11802244186401367
Persona5,anger,0.12502288818359375
Persona4,sadness,0.12102866172790527
Persona6,surprise,0.12900686264038086
Persona4,sadness,0.11600875854492188
Persona5,anger,0.12402510643005371
Persona4,sadness,0.11602592468261719
Persona5,anger,0.12401914596557617
Persona4,sadness,0.11803174018859863
Persona5,anger,0.12603211402893066
Persona4,sadness,0.11801409721374512
Persona5,anger,0.1250157356262207
Persona4,sadness,0.1140291690826416
Persona5,anger,0.12202930450439453
Persona4,sadness,0.11603045463562012
Persona6,surprise,0.12402701377868652
Persona4,sadness,0.11702275276184082
Persona5,anger,0.1240229606628418
Persona4,sadness,0.1150202751159668
Persona6,surprise,0.12302088737487793
Persona4,sadness,0.11803007125854492
Persona6,surprise,0.12603402137756348
Persona4,sadness,0.11602592468261719
Persona6,surprise,0.12402868270874023
Persona5,anger,0.11700892448425293
Persona5,anger,0.12402939796447754
Persona5,anger,0.11802554130554199
Persona5,anger,0.12502241134643555
Persona2,contempt,0.12502741813659668
Persona5,anger,0.13301730155944824
Persona4,sadness,0.12103390693664551
Persona5,anger,0.12801051139831543
Persona4,sadness,0.12003588676452637
Persona5,anger,0.12803411483764648
Persona5,anger,0.12202143669128418
Persona5,anger,0.12901926040649414
Persona5,anger,0.12700462341308594
Persona5,anger,0.13402581214904785
Persona5,anger,0.12102127075195312
Persona5,anger,0.12901926040649414
Persona5,anger,0.12102437019348145
Persona5,anger,0.12902426719665527
Persona5,anger,0.12002396583557129
Persona6,surprise,0.12702345848083496
Persona5,anger,0.12302303314208984
Persona5,anger,0.1300034523010254
Persona6,surprise,0.12102007865905762
Persona5,anger,0.12901949882507324
Persona5,anger,0.12201881408691406
Persona5,anger,0.1300210952758789
Persona5,anger,0.12202215194702148
Persona5,anger,0.12902140617370605
Persona5,anger,0.12901782989501953
Persona5,anger,0.13602232933044434
Persona5,anger,0.12201571464538574
Persona5,anger,0.1300220489501953
Persona5,anger,0.1220247745513916
Persona5,anger,0.1300220489501953
Persona5,anger,0.12502527236938477
Persona5,anger,0.13202691078186035
Persona5,anger,0.13102149963378906
Persona5,anger,0.13802242279052734
Persona5,anger,0.12502026557922363
Persona5,anger,0.1330113410949707
Persona5,anger,0.12802767753601074
Persona5,anger,0.1360318660736084
Persona5,anger,0.1250295639038086
Persona5,anger,0.1480119228363037
Persona5,anger,0.15600180625915527
Persona5,anger,0.13102054595947266
Persona5,anger,0.13802695274353027
Persona5,anger,0.1360337734222412
Persona5,anger,0.14403319358825684
Persona6,surprise,0.13702917098999023
Persona5,anger,0.14402985572814941
Persona6,surprise,0.12502670288085938
Persona4,sadness,0.13202834129333496
Persona5,anger,0.12702488899230957
Persona6,surprise,0.135026216506958
Persona4,sadness,0.1280069351196289
Persona4,sadness,0.13602662086486816
Persona6,surprise,0.14401841163635254
Persona6,surprise,0.12902307510375977
Persona4,sadness,0.13701415061950684
Persona5,anger,0.14502382278442383
Persona6,surprise,0.1310133934020996
Persona4,sadness,0.13800835609436035
Persona5,anger,0.14601469039916992
Persona5,anger,0.13002753257751465
Persona4,sadness,0.138014554977417
Persona6,surprise,0.1460268497467041
Persona6,surprise,0.13402962684631348
Persona5,anger,0.1420302391052246
Persona4,sadness,0.15002751350402832
Persona4,sadness,0.1310291290283203
Persona6,surprise,0.13902974128723145
Persona5,anger,0.14702129364013672
Persona5,anger,0.13203072547912598
Persona5,anger,0.13903045654296875
Persona4,sadness,0.14703011512756348
Persona4,sadness,0.1310253143310547
Persona5,anger,0.13902592658996582
Persona6,surprise,0.14702439308166504
Persona4,sadness,0.14303827285766602
Persona6,surprise,0.15301871299743652
Persona5,anger,0.16302180290222168
Persona4,sadness,0.1400146484375
Persona5,anger,0.1490342617034912
Persona6,surprise,0.1580362319946289
Persona4,sadness,0.13602709770202637
Persona5,anger,0.1440269947052002
Persona5,anger,0.15203022956848145
Persona4,sadness,0.13802146911621094
Persona5,anger,0.14702153205871582
Persona5,anger,0.15502262115478516
Persona4,sadness,0.13700246810913086
Persona5,anger,0.14600706100463867
Persona5,anger,0.15701889991760254
Persona4,sadness,0.13800954818725586
Persona5,anger,0.14701533317565918
Persona5,anger,0.15700244903564453
Persona4,sadness,0.13400888442993164
Persona6,surprise,0.14301156997680664
Persona5,anger,0.15101146697998047
Persona5,anger,0.1400282382965088
Persona4,sadness,0.14802265167236328
Persona5,anger,0.15702247619628906
Persona4,sadness,0.14200925827026367
Persona5,anger,0.15203189849853516
Persona6,surprise,0.16199994087219238
Persona4,sadness,0.13701915740966797
Persona5,anger,0.14702701568603516
Persona5,anger,0.15502262115478516
Persona4,sadness,0.13701152801513672
Persona6,surprise,0.14800333976745605
Persona5,anger,0.15602540969848633
Persona4,sadness,0.1340029239654541
Persona5,anger,0.1420154571533203
Persona6,surprise,0.134016752243042
Persona4,sadness,0.14401602745056152
Persona4,sadness,0.13601279258728027
Persona5,anger,0.14502620697021484
Persona4,sadness,0.13101696968078613
Persona5,anger,0.1390221118927002
Persona4,sadness,0.13402843475341797
Persona4,sadness,0.13202381134033203
Persona4,sadness,0.12301993370056152
Persona4,sadness,0.12601566314697266
Persona4,sadness,0.1290273666381836
Persona5,anger,0.1370234489440918
Persona4,sadness,0.1240072250366211
Persona6,surprise,0.13201618194580078
Persona4,sadness,0.12202787399291992
Persona5,anger,0.13002252578735352
Persona4,sadness,0.12501931190490723
Persona5,anger,0.13301801681518555
Persona4,sadness,0.1260218620300293
Persona5,anger,0.13402032852172852
Persona2,contempt,0.1260225772857666
Persona5,anger,0.13400697708129883
Persona4,sadness,0.12601709365844727
Persona6,surprise,0.13402199745178223
Persona4,sadness,0.1250286102294922
Persona5,anger,0.1330263614654541
Persona4,sadness,0.12702536582946777
Persona6,surprise,0.1350247859954834
Persona4,sadness,0.1120305061340332
Persona6,surprise,0.1190040111541748
Persona5,anger,0.1240239143371582
Persona6,surprise,0.13102364540100098
Persona5,anger,0.11802101135253906
Persona6,surprise,0.12502241134643555
Persona5,anger,0.1130218505859375
Persona6,surprise,0.12101435661315918
Persona4,sadness,0.12002444267272949
Persona5,anger,0.12701988220214844
Persona3,disgust,0.11802172660827637
Persona6,surprise,0.11903119087219238
Persona6,surprise,0.12202286720275879
Persona6,surprise,0.12001967430114746
Persona6,surprise,0.12102055549621582
Persona6,surprise,0.1250290870666504
Persona6,surprise,0.12202215194702148
Persona6,surprise,0.11601948738098145
Persona5,anger,0.1150362491607666
Persona5,anger,0.11802244186401367
Persona6,surprise,0.11302471160888672
Persona6,surprise,0.11701774597167969
Persona5,anger,0.11701059341430664
Persona6,surprise,0.11201596260070801
Persona6,surprise,0.11301851272583008
Persona6,surprise,0.1120295524597168
Persona6,surprise,0.10902667045593262
Persona6,surprise,0.10701131820678711
Persona3,disgust,0.10901951789855957
Persona6,surprise,0.11102509498596191
Persona6,surprise,0.11401987075805664
Persona6,surprise,0.11402606964111328
Persona6,surprise,0.11901164054870605
Persona6,surprise,0.12199926376342773
Persona3,disgust,0.11103248596191406
Persona4,sadness,0.11101508140563965
Persona4,sadness,0.12002348899841309
Persona6,surprise,0.127030611038208
Persona4,sadness,0.1090238094329834
Persona3,disgust,0.11402297019958496
Persona4,sadness,0.10802340507507324
Persona4,sadness,0.11403131484985352
Persona4,sadness,0.1090090274810791
Persona3,disgust,0.10601401329040527
Persona3,disgust,0.10999917984008789
Persona3,disgust,0.11202263832092285
Persona3,disgust,0.10802292823791504
Persona3,disgust,0.10702013969421387
Persona3,disgust,0.1180124282836914
Persona3,disgust,0.1150209903717041
Persona3,disgust,0.11703372001647949
Persona2,contempt,0.11602997779846191
Persona2,contempt,0.11902451515197754
Persona4,sadness,0.12202811241149902
Persona2,contempt,0.12199997901916504
Persona2,contempt,0.12502026557922363
Persona2,contempt,0.12602567672729492
Persona2,contempt,0.1309981346130371
Persona2,contempt,0.13102340698242188
Persona2,contempt,0.12602615356445312
Persona2,contempt,0.1270277500152588
Persona2,contempt,0.12702417373657227
Persona2,contempt,0.12900280952453613
Persona2,contempt,0.1290292739868164
Persona2,contempt,0.13701891899108887
Persona2,contempt,0.12701630592346191
Persona1,fear,0.1330258846282959
Persona2,contempt,0.1300210952758789
Persona2,contempt,0.12802362442016602
Persona1,fear,0.12802720069885254
Persona2,contempt,0.13000965118408203
Persona2,contempt,0.1260221004486084
Persona1,fear,0.13800811767578125
Persona1,fear,0.13202238082885742
Persona2,contempt,0.13802289962768555
Persona4,sadness,0.13500595092773438
Persona4,sadness,0.1340198516845703
Persona4,sadness,0.12500524520874023
Persona4,sadness,0.12901854515075684
Persona4,sadness,0.12501764297485352
Persona4,sadness,0.12802672386169434
Persona4,sadness,0.12902331352233887
Persona4,sadness,0.13100790977478027
Persona4,sadness,0.12902450561523438
Persona4,sadness,0.12502169609069824
Persona4,sadness,0.12502288818359375
Persona4,sadness,0.1320054531097412
Persona4,sadness,0.13301897048950195
Persona4,sadness,0.12601518630981445
Persona4,sadness,0.12703180313110352
Persona4,sadness,0.12602949142456055
Persona4,sadness,0.12702178955078125
Persona4,sadness,0.12501883506774902
Persona4,sadness,0.14302611351013184
Persona4,sadness,0.15002775192260742
Persona2,contempt,0.12902426719665527
Persona4,sadness,0.12901091575622559
Persona4,sadness,0.12502074241638184
Persona4,sadness,0.12203073501586914
Persona4,sadness,0.11702680587768555
Persona4,sadness,0.11102557182312012
Persona3,disgust,0.1140284538269043
Persona3,disgust,0.11302781105041504
Persona3,disgust,0.11503219604492188
Persona4,sadness,0.11301779747009277
Persona4,sadness,0.11001396179199219
Persona4,sadness,0.10902667045593262
Persona4,sadness,0.11702895164489746
Persona4,sadness,0.11002564430236816
Persona4,sadness,0.10902643203735352
Persona3,disgust,0.11102795600891113
Persona4,sadness,0.11102867126464844
Persona4,sadness,0.10800743103027344
Persona4,sadness,0.11102056503295898
Persona4,sadness,0.10801506042480469
Persona4,sadness,0.10602259635925293
Persona4,sadness,0.10602712631225586
Persona4,sadness,0.10801267623901367
Persona4,sadness,0.10803031921386719
Persona5,anger,0.11101937294006348
Persona5,anger,0.10801506042480469
Persona5,anger,0.10901045799255371
Persona6,surprise,0.1070103645324707
Persona2,contempt,0.11002564430236816
Persona6,surprise,0.11001729965209961
Persona3,disgust,0.11900687217712402
Persona5,anger,0.12702584266662598
Persona2,contempt,0.13602614402770996
Persona2,contempt,0.14403200149536133
Persona2,contempt,0.13501381874084473
Persona3,disgust,0.14301729202270508
Persona2,contempt,0.13500761985778809
Persona2,contempt,0.13102149963378906
Persona2,contempt,0.1320197582244873
Persona2,contempt,0.12500429153442383
Persona2,contempt,0.13702082633972168
Persona2,contempt,0.13502025604248047
Persona3,disgust,0.14301681518554688
Persona2,contempt,0.1320028305053711
Persona2,contempt,0.1320202350616455
Persona2,contempt,0.13302326202392578
Persona3,disgust,0.14002346992492676
Persona2,contempt,0.13600754737854004
Persona3,disgust,0.14301824569702148
Persona4,sadness,0.13002395629882812
Persona4,sadness,0.13300514221191406
Persona4,sadness,0.13901042938232422
Persona3,disgust,0.147019624710083
Persona4,sadness,0.13000822067260742
Persona4,sadness,0.13800716400146484
Persona4,sadness,0.13202595710754395
Persona7,happy,0.14002227783203125
Persona4,sadness,0.1410048007965088
Persona4,sadness,0.13301753997802734
Persona7,happy,0.14002656936645508
Persona4,sadness,0.1350252628326416
Persona7,happy,0.1430213451385498
Persona4,sadness,0.1390211582183838
Persona4,sadness,0.13903117179870605
Persona7,happy,0.12802791595458984
Persona3,disgust,0.13402509689331055
Persona7,happy,0.1360173225402832
Persona4,sadness,0.14401888847351074
Persona5,anger,0.1360177993774414
Persona7,happy,0.1370236873626709
Persona4,sadness,0.14403033256530762
Persona4,sadness,0.13702130317687988
Persona3,disgust,0.14502453804016113
Persona7,happy,0.13602066040039062
Persona3,disgust,0.14301228523254395
Persona3,disgust,0.1280219554901123
Persona3,disgust,0.15900158882141113
Persona7,happy,0.13799786567687988
Persona3,disgust,0.1350231170654297
Persona3,disgust,0.1520233154296875
Persona3,disgust,0.14999842643737793
Persona3,disgust,0.14399933815002441
Persona3,disgust,0.13402009010314941
Persona3,disgust,0.12100505828857422
Persona3,disgust,0.12501740455627441
Persona3,disgust,0.13701176643371582
Persona3,disgust,0.12301373481750488
Persona2,contempt,0.12701773643493652
Persona6,surprise,0.1200251579284668
Persona3,disgust,0.1230165958404541
Persona3,disgust,0.12402129173278809
Persona6,surprise,0.11901736259460449
Persona3,disgust,0.14800238609313965
Persona3,disgust,0.15601825714111328
Persona3,disgust,0.1260063648223877
Persona7,happy,0.1730029582977295
Persona3,disgust,0.15900373458862305
Persona5,anger,0.16901540756225586
Persona6,surprise,0.1280059814453125
Persona4,sadness,0.20100927352905273
Persona7,happy,0.19601154327392578
Persona7,happy,0.22999978065490723
Persona4,sadness,0.26801371574401855
Persona4,sadness,0.17600178718566895
Persona3,disgust,0.16101312637329102
Persona7,happy,0.16301178932189941
Persona3,disgust,0.2550079822540283
Persona3,disgust,0.4120042324066162
Persona3,disgust,0.19199824333190918
Persona3,disgust,0.1750173568725586
Persona7,happy,0.1419999599456787
Persona4,sadness,0.15599751472473145
Persona6,surprise,0.1490006446838379
Persona6,surprise,0.14700770378112793
Persona6,surprise,0.13501715660095215
Persona3,disgust,0.14800262451171875
Persona3,disgust,0.15201115608215332
Persona7,happy,0.15600204467773438
Persona5,anger,0.17600321769714355
Persona3,disgust,0.17300009727478027
Persona6,surprise,0.14501523971557617
Persona3,disgust,0.14301395416259766
Persona2,contempt,0.12902331352233887
Persona4,sadness,0.1260075569152832
Persona4,sadness,0.12301826477050781
Persona4,sadness,0.13200902938842773
Persona5,anger,0.11901497840881348
Persona5,anger,0.12700939178466797
Persona5,anger,0.15502095222473145
Persona5,anger,0.14500641822814941
Persona5,anger,0.1610264778137207
Persona5,anger,0.1220235824584961
Persona4,sadness,0.11301946640014648
Persona2,contempt,0.1150350570678711
Persona2,contempt,0.11902618408203125
Persona4,sadness,0.12400984764099121
Persona2,contempt,0.14200210571289062
Persona2,contempt,0.13100385665893555
Persona5,anger,0.12402462959289551
Persona5,anger,0.12801623344421387
Persona5,anger,0.12002754211425781
